state,name,lon,lat,region,ID
IN,Meadow Lake III,-87.051392,40.59959,EM,33918
IN,Meadow Lake III,-87.095299,40.630291,EM,33919
IN,Meadow Lake III,-87.045296,40.614193,EM,33920
IN,Meadow Lake III,-87.063797,40.599392,EM,33921
IN,Meadow Lake III,-87.022598,40.599293,EM,33922
IN,Meadow Lake III,-87.026794,40.613293,EM,33923
IN,Meadow Lake III,-87.072395,40.599392,EM,33924
IN,Meadow Lake III,-87.014595,40.583092,EM,33925
IN,Meadow Lake III,-87.000198,40.569794,EM,33926
IN,Meadow Lake III,-87.023392,40.58279,EM,33927
IN,Meadow Lake III,-86.998192,40.585262,EM,33928
IN,Meadow Lake III,-87.048897,40.613491,EM,33929
IN,Meadow Lake III,-86.981796,40.569492,EM,33930
IN,Meadow Lake III,-87.067596,40.600391,EM,33931
IN,Meadow Lake III,-86.98869300000001,40.569592,EM,33932
IN,Meadow Lake III,-87.066292,40.613194,EM,33933
IN,Meadow Lake III,-87.026894,40.599392,EM,33934
IN,Meadow Lake III,-87.019196,40.58279,EM,33935
IN,Meadow Lake III,-87.00739300000002,40.598293,EM,33936
IN,Meadow Lake III,-87.00349399999998,40.598892,EM,33937
IN,Meadow Lake III,-87.04699699999998,40.599693,EM,33938
IN,Meadow Lake III,-87.042992,40.599792,EM,33939
IN,Meadow Lake III,-87.082893,40.599491,EM,33940
IN,Meadow Lake III,-87.087296,40.599491,EM,33941
IN,Meadow Lake III,-86.999893,40.599792,EM,33942
IN,Meadow Lake III,-87.028595,40.586491,EM,33943
IN,Meadow Lake III,-87.04699699999998,40.655891,EM,33944
IN,Meadow Lake III,-86.971817,40.655476,EM,33945
IN,Meadow Lake III,-87.085594,40.617191,EM,33946
IN,Meadow Lake III,-86.98539699999998,40.569592,EM,33947
IN,Meadow Lake III,-86.975197,40.655491,EM,33948
IN,Meadow Lake III,-86.987892,40.613194,EM,33949
IN,Meadow Lake III,-87.04289200000002,40.644192,EM,33950
IN,Meadow Lake III,-87.09129300000002,40.599491,EM,33951
IN,Meadow Lake III,-87.043198,40.655891,EM,33952
IN,Meadow Lake III,-86.981697,40.597893,EM,33953
IN,Meadow Lake III,-87.036598,40.613991,EM,33954
IN,Meadow Lake III,-87.00729399999999,40.61359,EM,33955
IN,Meadow Lake III,-87.011398,40.613693,EM,33956
IN,Meadow Lake III,-87.01589200000002,40.613194,EM,33957
IN,Meadow Lake III,-87.089897,40.64579000000001,EM,33958
IN,Meadow Lake III,-86.957893,40.561993,EM,33959
IN,Meadow Lake III,-86.978592,40.655491,EM,33960
IN,Meadow Lake III,-86.995293,40.599693,EM,33961
IN,Meadow Lake III,-87.04169499999998,40.614292,EM,33962
IN,Meadow Lake III,-87.01104699999998,40.583691,EM,33963
IN,Meadow Lake III,-86.943398,40.56179,EM,33964
IN,Meadow Lake III,-86.994194,40.585194,EM,33965
IN,Meadow Lake III,-86.946999,40.561893,EM,33966
IN,Meadow Lake III,-86.994896,40.569092,EM,33967
IN,Meadow Lake III,-86.986992,40.627792,EM,33968
IN,Meadow Lake III,-87.038597,40.599693,EM,33969
IN,Meadow Lake III,-87.01879100000002,40.598591,EM,33970
IN,Meadow Lake III,-87.059395,40.614094,EM,33971
IN,Meadow Lake III,-87.007195,40.583893,EM,33972
IN,Meadow Lake III,-86.986298,40.597992,EM,33973
IN,Meadow Lake III,-87.014992,40.598492,EM,33974
IN,Meadow Lake IV,-86.977097,40.668392,EM,33975
IN,Meadow Lake IV,-87.032997,40.66909,EM,33976
IN,Meadow Lake IV,-87.065384,40.683941,EM,33977
IN,Meadow Lake IV,-87.033897,40.686394,EM,33978
IN,Meadow Lake IV,-87.04669200000002,40.685493,EM,33979
IN,Meadow Lake IV,-86.99249300000002,40.668392,EM,33980
IN,Meadow Lake IV,-87.05609100000002,40.67049,EM,33981
IN,Meadow Lake IV,-87.02109499999997,40.684391,EM,33982
IN,Meadow Lake IV,-87.08019300000002,40.671291,EM,33983
IN,Meadow Lake IV,-86.997292,40.685291,EM,33984
IN,Meadow Lake IV,-87.037094,40.669292,EM,33985
IN,Meadow Lake IV,-87.072296,40.68399,EM,33986
IN,Meadow Lake IV,-87.091095,40.685093,EM,33987
IN,Meadow Lake IV,-87.088593,40.671494,EM,33988
IN,Meadow Lake IV,-87.051994,40.669491,EM,33989
IN,Meadow Lake IV,-86.981392,40.668392,EM,33990
IN,Meadow Lake IV,-87.02889300000002,40.668091,EM,33991
IN,Meadow Lake IV,-87.084396,40.671391,EM,33992
IN,Meadow Lake IV,-87.086899,40.684891,EM,33993
IN,Meadow Lake IV,-87.011292,40.668892,EM,33994
IN,Meadow Lake IV,-86.972893,40.668392,EM,33995
IN,Meadow Lake IV,-87.095398,40.685192,EM,33996
IN,Meadow Lake IV,-86.986694,40.684692,EM,33997
IN,Meadow Lake IV,-87.02469599999998,40.668091,EM,33998
IN,Meadow Lake IV,-87.005898,40.685291,EM,33999
IN,Meadow Lake IV,-86.987595,40.668392,EM,34000
IN,Meadow Lake IV,-87.010094,40.685291,EM,34001
IN,Meadow Lake IV,-87.015495,40.668793,EM,34002
IN,Meadow Lake IV,-87.019798,40.668793,EM,34003
IN,Meadow Lake IV,-87.051498,40.685593,EM,34004
IN,Meadow Lake IV,-87.071999,40.67049,EM,34005
IN,Meadow Lake IV,-87.00059499999998,40.668591,EM,34006
IN,Meadow Lake IV,-87.061493,40.682491,EM,34007
IN,Meadow Lake IV,-87.06779499999998,40.671093,EM,34008
IN,Meadow Lake IV,-87.076492,40.687092,EM,34009
IN,Meadow Lake IV,-87.025398,40.684391,EM,34010
IN,Meadow Lake IV,-86.992897,40.684193,EM,34011
IN,Meadow Lake IV,-87.006996,40.668892,EM,34012
IN,Meadow Lake IV,-87.042496,40.685493,EM,34013
IN,Meadow Lake IV,-87.016891,40.68449,EM,34014
IN,Meadow Lake IV,-87.082596,40.684792,EM,34015
IN,Meadow Lake IV,-87.063599,40.67049,EM,34016
IN,Meadow Lake IV,-87.02959399999997,40.684391,EM,34017
IN,Meadow Lake IV,-87.038193,40.686291,EM,34018
IN,Meadow Lake IV,-87.001595,40.685291,EM,34019
IN,Meadow Lake IV,-87.05729699999998,40.68259000000001,EM,34020
IN,Meadow Lake IV,-87.076195,40.67049,EM,34021
IN,Meadow Lake V,-87.089127,40.742035,EM,34022
IN,Meadow Lake V,-87.043182,40.701405,EM,34023
IN,Meadow Lake V,-87.075027,40.743885,EM,34024
IN,Meadow Lake V,-86.99733,40.73138400000001,EM,34025
IN,Meadow Lake V,-87.062111,40.730476,EM,34026
IN,Meadow Lake V,-87.047569,40.700325,EM,34027
IN,Meadow Lake V,-87.025803,40.699738,EM,34028
IN,Meadow Lake V,-87.017059,40.755184,EM,34029
IN,Meadow Lake V,-87.06487299999998,40.742783,EM,34030
IN,Meadow Lake V,-86.987213,40.69635,EM,34031
IN,Meadow Lake V,-87.084938,40.741928,EM,34032
IN,Meadow Lake V,-86.997192,40.696907,EM,34033
IN,Meadow Lake V,-86.99000500000002,40.714951,EM,34034
IN,Meadow Lake V,-87.013878,40.728962,EM,34035
IN,Meadow Lake V,-87.026917,40.729362,EM,34036
IN,Meadow Lake V,-87.034554,40.700699,EM,34037
IN,Meadow Lake V,-86.982742,40.698486,EM,34038
IN,Meadow Lake V,-87.09279599999998,40.743004,EM,34039
IN,Meadow Lake V,-86.99427,40.714405,EM,34040
IN,Meadow Lake V,-87.018295,40.743523,EM,34041
IN,Meadow Lake V,-87.002785,40.714413,EM,34042
IN,Meadow Lake V,-86.990181,40.746361,EM,34043
IN,Meadow Lake V,-87.047531,40.715336,EM,34044
IN,Meadow Lake V,-86.99942,40.74638,EM,34045
IN,Meadow Lake V,-86.992058,40.69632,EM,34046
IN,Meadow Lake V,-87.034409,40.714382,EM,34047
IN,Meadow Lake V,-86.994804,40.746372,EM,34048
IN,Meadow Lake V,-87.025894,40.71442,EM,34049
IN,Meadow Lake V,-87.01548000000003,40.71542,EM,34050
IN,Meadow Lake V,-87.007553,40.755043,EM,34051
IN,Meadow Lake V,-87.03870400000002,40.71476,EM,34052
IN,Meadow Lake V,-87.007286,40.742298,EM,34053
IN,Meadow Lake V,-87.04895,40.730488,EM,34054
IN,Meadow Lake V,-87.05184200000002,40.700352,EM,34055
IN,Meadow Lake V,-87.02125500000002,40.714539,EM,34056
IN,Meadow Lake V,-86.97847,40.698162,EM,34057
IN,Meadow Lake V,-87.014084,40.743317,EM,34058
IN,Meadow Lake V,-87.02239200000002,40.729,EM,34059
IN,Meadow Lake V,-87.04300699999997,40.715214,EM,34060
IN,Meadow Lake V,-87.066322,40.729866,EM,34061
IN,Meadow Lake V,-87.01244399999999,40.755207,EM,34062
IN,Meadow Lake V,-87.022575,40.743893,EM,34063
IN,Meadow Lake V,-87.05748,40.730473,EM,34064
IN,Meadow Lake V,-87.01861600000002,40.699764,EM,34065
IN,Meadow Lake V,-87.00161,40.731411,EM,34066
IN,Meadow Lake V,-87.05321500000002,40.73048,EM,34067
IN,Meadow Lake V,-87.010178,40.699219,EM,34068
IN,Meadow Lake V,-87.01133,40.714531,EM,34069
IN,Meadow Lake V,-87.030197,40.699657,EM,34070
IN,Meadow Lake V,-87.070198,40.74284,EM,34071
IN,Meadow Lake VI,-87.142174,40.65583,EM,34072
IN,Meadow Lake VI,-87.12084200000002,40.716072,EM,34073
IN,Meadow Lake VI,-87.125237,40.697899,EM,34074
IN,Meadow Lake VI,-87.147354,40.695152,EM,34075
IN,Meadow Lake VI,-87.187134,40.697678,EM,34076
IN,Meadow Lake VI,-87.17495,40.732277,EM,34077
IN,Meadow Lake VI,-87.146858,40.654823,EM,34078
IN,Meadow Lake VI,-87.159889,40.697861,EM,34079
IN,Meadow Lake VI,-87.14173100000002,40.671112,EM,34080
IN,Meadow Lake VI,-87.109535,40.67136,EM,34081
IN,Meadow Lake VI,-87.17819200000002,40.702038,EM,34082
IN,Meadow Lake VI,-87.108017,40.65601,EM,34083
IN,Meadow Lake VI,-87.11820999999998,40.69791,EM,34084
IN,Meadow Lake VI,-87.126358,40.671345,EM,34085
IN,Meadow Lake VI,-87.10067,40.685841,EM,34086
IN,Meadow Lake VI,-87.11940799999998,40.656494,EM,34087
IN,Meadow Lake VI,-87.107117,40.686123,EM,34088
IN,Meadow Lake VI,-87.10985600000002,40.712124,EM,34089
IN,Meadow Lake VI,-87.113541,40.6852,EM,34090
IN,Meadow Lake VI,-87.18845400000002,40.65855,EM,34091
IN,Meadow Lake VI,-87.136833,40.65583400000001,EM,34092
IN,Meadow Lake VI,-87.15835600000003,40.711624,EM,34093
IN,Meadow Lake VI,-87.14226500000002,40.73233,EM,34094
IN,Meadow Lake VI,-87.114212,40.656986,EM,34095
IN,Meadow Lake VI,-87.14945999999998,40.685955,EM,34096
IN,Meadow Lake VI,-87.187607,40.671165,EM,34097
IN,Meadow Lake VI,-87.103912,40.69833,EM,34098
IN,Meadow Lake VI,-87.102325,40.656013,EM,34099
IN,Meadow Lake VI,-87.165688,40.712055,EM,34100
IN,Meadow Lake VI,-87.167999,40.68575300000001,EM,34101
IN,Meadow Lake VI,-87.101807,40.732365,EM,34102
IN,Meadow Lake VI,-87.106728,40.732361,EM,34103
IN,Meadow Lake VI,-87.179916,40.671898,EM,34104
IN,Meadow Lake VI,-87.14337900000002,40.685795,EM,34105
IN,Meadow Lake VI,-87.141922,40.715794,EM,34106
IN,Meadow Lake VI,-87.125648,40.656433,EM,34107
IN,Meadow Lake VI,-87.184692,40.68573,EM,34108
IN,Meadow Lake VI,-87.170387,40.697845,EM,34109
IN,Meadow Lake VI,-87.12281800000002,40.732342,EM,34110
IN,Meadow Lake VI,-87.147552,40.732323,EM,34111
IN,Meadow Lake VI,-87.136963,40.73233,EM,34112
IN,Meadow Lake VI,-87.13230899999998,40.671337,EM,34113
IN,Meadow Lake VI,-87.132278,40.697895,EM,34114
IN,Meadow Lake VI,-87.11344100000002,40.732353,EM,34115
IN,Meadow Lake VI,-87.16055300000002,40.685764,EM,34116
IN,Meadow Lake VI,-87.180099,40.73226500000001,EM,34117
IN,Meadow Lake VI,-87.121315,40.671604,EM,34118
IN,Meadow Lake VI,-87.170212,40.732292,EM,34119
IN,Meadow Lake VI,-87.177002,40.714794,EM,34120
IN,Meadow Lake VI,-87.189644,40.68578,EM,34121
IN,Meadow Lake VI,-87.102478,40.671368,EM,34122
IN,Meadow Lake VI,-87.099037,40.698326,EM,34123
IN,Meadow Lake VI,-87.119987,40.68519600000001,EM,34124
IN,Meadow Lake VI,-87.102058,40.712128,EM,34125
IN,Meadow Lake VI,-87.126434,40.685188,EM,34126
IN,Meadow Lake VI,-87.130798,40.656384,EM,34127
IN,Meadow Lake VI,-87.177933,40.658566,EM,34128
IN,Meadow Lake VI,-87.1623,40.732304,EM,34129
IN,Meadow Lake VI,-87.137077,40.685802,EM,34130
IN,Meadow Lake VI,-87.165138,40.697849,EM,34131
IN,Meadow Lake VI,-87.160667,40.655941,EM,34132
IA,Meadow Ridge,-94.446289,41.390095,EM,34133
WY,Medicine Bow,-106.241867,41.833138,NW,34134
WY,Medicine Bow,-106.24778700000002,41.840591,NW,34135
WY,Medicine Bow,-106.24057,41.830673,NW,34136
WY,Medicine Bow,-106.242531,41.834377,NW,34137
WY,Medicine Bow,-106.243172,41.835594,NW,34138
WY,Medicine Bow,-106.241226,41.831905,NW,34139
WY,Medicine Bow,-106.23991399999998,41.829453,NW,34140
WY,Medicine Bow,-106.246689,41.839893,NW,34141
WY,Medicine Bow,-106.243797,41.836849,NW,34142
PA,Mehoopany,-76.030998,41.499493,Other,34143
PA,Mehoopany,-76.045601,41.439793,Other,34144
PA,Mehoopany,-76.121498,41.44989,Other,34145
PA,Mehoopany,-76.091995,41.480991,Other,34146
PA,Mehoopany,-76.091301,41.47879,Other,34147
PA,Mehoopany,-76.0457,41.494091,Other,34148
PA,Mehoopany,-76.065895,41.499493,Other,34149
PA,Mehoopany,-76.09180500000002,41.44841,Other,34150
PA,Mehoopany,-76.062599,41.449291,Other,34151
PA,Mehoopany,-76.060295,41.516491,Other,34152
PA,Mehoopany,-76.054199,41.501591,Other,34153
PA,Mehoopany,-76.0774,41.481392,Other,34154
PA,Mehoopany,-76.068794,41.460293,Other,34155
PA,Mehoopany,-76.1222,41.447193,Other,34156
PA,Mehoopany,-76.02939599999998,41.481091,Other,34157
PA,Mehoopany,-76.075294,41.455093,Other,34158
PA,Mehoopany,-76.053398,41.488491,Other,34159
PA,Mehoopany,-76.0942,41.43589,Other,34160
PA,Mehoopany,-76.043198,41.498291,Other,34161
PA,Mehoopany,-76.090096,41.466091,Other,34162
PA,Mehoopany,-76.038101,41.501392,Other,34163
PA,Mehoopany,-76.082596,41.454594,Other,34164
PA,Mehoopany,-76.028801,41.493492,Other,34165
PA,Mehoopany,-76.065697,41.494293,Other,34166
PA,Mehoopany,-76.116699,41.433292,Other,34167
PA,Mehoopany,-76.099197,41.45219,Other,34168
PA,Mehoopany,-76.05289499999998,41.494991,Other,34169
PA,Mehoopany,-76.065697,41.496891,Other,34170
PA,Mehoopany,-76.050995,41.445892,Other,34171
PA,Mehoopany,-76.126999,41.440193,Other,34172
PA,Mehoopany,-76.06819899999998,41.504292,Other,34173
PA,Mehoopany,-76.0811,41.457092,Other,34174
PA,Mehoopany,-76.0896,41.469292,Other,34175
PA,Mehoopany,-76.132401,41.43169,Other,34176
PA,Mehoopany,-76.07599599999998,41.510094,Other,34177
PA,Mehoopany,-76.099396,41.461491,Other,34178
PA,Mehoopany,-76.085899,41.45079000000001,Other,34179
PA,Mehoopany,-76.065598,41.491493,Other,34180
PA,Mehoopany,-76.11889599999998,41.453091,Other,34181
PA,Mehoopany,-76.072395,41.512493,Other,34182
PA,Mehoopany,-76.0271,41.483994,Other,34183
PA,Mehoopany,-76.06959499999998,41.516392,Other,34184
PA,Mehoopany,-76.0793,41.508091,Other,34185
PA,Mehoopany,-76.064499,41.50629,Other,34186
PA,Mehoopany,-76.071495,41.502193,Other,34187
PA,Mehoopany,-76.081299,41.484291,Other,34188
PA,Mehoopany,-76.078499,41.445892,Other,34189
PA,Mehoopany,-76.04699699999998,41.44799,Other,34190
PA,Mehoopany,-76.125801,41.427994,Other,34191
PA,Mehoopany,-76.119095,41.43169,Other,34192
PA,Mehoopany,-76.053398,41.491894,Other,34193
PA,Mehoopany,-76.055901,41.480991,Other,34194
PA,Mehoopany,-76.113197,41.434093,Other,34195
PA,Mehoopany,-76.090797,41.472092,Other,34196
PA,Mehoopany,-76.059998,41.451992,Other,34197
PA,Mehoopany,-76.089798,41.473991,Other,34198
PA,Mehoopany,-76.061295,41.461094,Other,34199
PA,Mehoopany,-76.047539,41.49818,Other,34200
PA,Mehoopany,-76.073898,41.478291,Other,34201
PA,Mehoopany,-76.1008,41.445892,Other,34202
PA,Mehoopany,-76.055099,41.460491,Other,34203
PA,Mehoopany,-76.041496,41.492191,Other,34204
PA,Mehoopany,-76.087898,41.448292,Other,34205
PA,Mehoopany,-76.131996,41.427891,Other,34206
PA,Mehoopany,-76.026794,41.48719000000001,Other,34207
PA,Mehoopany,-76.099396,41.455093,Other,34208
PA,Mehoopany,-76.068901,41.463192,Other,34209
PA,Mehoopany,-76.098198,41.448593,Other,34210
PA,Mehoopany,-76.097298,41.434193,Other,34211
PA,Mehoopany,-76.09859499999997,41.441994,Other,34212
PA,Mehoopany,-76.12539699999998,41.442593,Other,34213
PA,Mehoopany,-76.124397,41.435692,Other,34214
PA,Mehoopany,-76.0495,41.434891,Other,34215
PA,Mehoopany,-76.02849599999998,41.496891,Other,34216
PA,Mehoopany,-76.07049599999998,41.519192,Other,34217
PA,Mehoopany,-76.087898,41.435093,Other,34218
PA,Mehoopany,-76.085197,41.437592,Other,34219
PA,Mehoopany,-76.124199,41.444893,Other,34220
PA,Mehoopany,-76.066597,41.456291,Other,34221
PA,Mehoopany,-76.055199,41.44799,Other,34222
PA,Mehoopany,-76.034302,41.501091,Other,34223
PA,Mehoopany,-76.04819499999998,41.437592,Other,34224
PA,Mehoopany,-76.09949499999998,41.45829000000001,Other,34225
PA,Mehoopany,-76.10889399999998,41.43539000000001,Other,34226
PA,Mehoopany,-76.029198,41.490391,Other,34227
PA,Mehoopany,-76.129097,41.433392,Other,34228
PA,Mehoopany,-76.125801,41.423592,Other,34229
PA,Mehoopany,-76.051598,41.498192,Other,34230
IL,Mendota Hills Repowering,-89.07012900000002,41.698318,EM,34231
IL,Mendota Hills Repowering,-89.05524399999999,41.700886,EM,34232
IL,Mendota Hills Repowering,-89.03952,41.743385,EM,34233
IL,Mendota Hills Repowering,-89.04660799999998,41.751129,EM,34234
IL,Mendota Hills Repowering,-89.02877,41.745445,EM,34235
IL,Mendota Hills Repowering,-89.05720500000002,41.741928,EM,34236
IL,Mendota Hills Repowering,-89.07015200000002,41.71011,EM,34237
IL,Mendota Hills Repowering,-89.055725,41.705044,EM,34238
IL,Mendota Hills Repowering,-89.060066,41.711807,EM,34239
IL,Mendota Hills Repowering,-89.060822,41.73592,EM,34240
IL,Mendota Hills Repowering,-89.064766,41.701027,EM,34241
IL,Mendota Hills Repowering,-89.079216,41.702,EM,34242
IL,Mendota Hills Repowering,-89.077797,41.7104,EM,34243
IL,Mendota Hills Repowering,-89.05953199999998,41.71925,EM,34244
IL,Mendota Hills Repowering,-89.0522,41.719746,EM,34245
IL,Mendota Hills Repowering,-89.052376,41.729225,EM,34246
IL,Mendota Hills Repowering,-89.04641,41.742935,EM,34247
IL,Mendota Hills Repowering,-89.065445,41.70657,EM,34248
IL,Mendota Hills Repowering,-89.04939300000002,41.703705,EM,34249
IL,Mendota Hills Repowering,-89.041237,41.737865,EM,34250
IL,Mendota Hills Repowering,-89.041267,41.721767,EM,34251
IL,Mendota Hills Repowering,-89.045731,41.711296,EM,34252
IL,Mendota Hills Repowering,-89.04055799999998,41.705975,EM,34253
IL,Mendota Hills Repowering,-89.044724,41.730164,EM,34254
IL,Mendota Hills Repowering,-89.05188000000003,41.736355,EM,34255
IL,Mendota Hills Repowering,-89.036102,41.725716,EM,34256
IL,Mendota Hills Repowering,-89.087761,41.702782,EM,34257
IL,Mendota Hills Repowering,-89.041611,41.74992,EM,34258
IL,Mendota Hills Repowering,-89.041443,41.714748,EM,34259
KS,Meridian Way,-97.523193,39.409695,MW,34260
KS,Meridian Way,-97.56649,39.426193,MW,34261
KS,Meridian Way,-97.583694,39.429092,MW,34262
KS,Meridian Way,-97.51799,39.415894,MW,34263
KS,Meridian Way,-97.550789,39.425594,MW,34264
KS,Meridian Way,-97.580391,39.429794,MW,34265
KS,Meridian Way,-97.55999,39.413593,MW,34266
KS,Meridian Way,-97.548195,39.416092,MW,34267
KS,Meridian Way,-97.527191,39.409893,MW,34268
KS,Meridian Way,-97.582092,39.420895,MW,34269
KS,Meridian Way,-97.547089,39.424892,MW,34270
KS,Meridian Way,-97.51619,39.407894,MW,34271
KS,Meridian Way,-97.53009,39.423794,MW,34272
KS,Meridian Way,-97.55899,39.426392,MW,34273
KS,Meridian Way,-97.594589,39.430195,MW,34274
KS,Meridian Way,-97.525093,39.416794,MW,34275
KS,Meridian Way,-97.562195,39.426292,MW,34276
KS,Meridian Way,-97.508888,39.399895,MW,34277
KS,Meridian Way,-97.556595,39.413193,MW,34278
KS,Meridian Way,-97.522491,39.399094,MW,34279
KS,Meridian Way,-97.515091,39.399693,MW,34280
KS,Meridian Way,-97.542496,39.425194,MW,34281
KS,Meridian Way,-97.526695,39.399593,MW,34282
KS,Meridian Way,-97.585396,39.420395,MW,34283
KS,Meridian Way,-97.587189,39.429092,MW,34284
KS,Meridian Way,-97.552094,39.416191,MW,34285
KS,Meridian Way,-97.578995,39.420494,MW,34286
KS,Meridian Way,-97.601791,39.431793,MW,34287
KS,Meridian Way,-97.519394,39.408794,MW,34288
KS,Meridian Way,-97.51889,39.400093,MW,34289
KS,Meridian Way,-97.521393,39.415993,MW,34290
KS,Meridian Way,-97.569489,39.424992,MW,34291
KS,Meridian Way,-97.521194,39.424393,MW,34292
KS,Meridian Way,-97.511993,39.409191,MW,34293
KS,Meridian Way,-97.590096,39.429993,MW,34294
KS,Meridian Way II,-97.789795,39.434692,MW,34295
KS,Meridian Way II,-97.710495,39.419693,MW,34296
KS,Meridian Way II,-97.770195,39.429691,MW,34297
KS,Meridian Way II,-97.724396,39.411892,MW,34298
KS,Meridian Way II,-97.755394,39.435394,MW,34299
KS,Meridian Way II,-97.697495,39.417892,MW,34300
KS,Meridian Way II,-97.732994,39.416794,MW,34301
KS,Meridian Way II,-97.776794,39.431892,MW,34302
KS,Meridian Way II,-97.783089,39.434792,MW,34303
KS,Meridian Way II,-97.743591,39.433193,MW,34304
KS,Meridian Way II,-97.752289,39.435993,MW,34305
KS,Meridian Way II,-97.712692,39.411793,MW,34306
KS,Meridian Way II,-97.716888,39.411694,MW,34307
KS,Meridian Way II,-97.766991,39.429493,MW,34308
KS,Meridian Way II,-97.706696,39.420094,MW,34309
KS,Meridian Way II,-97.746689,39.433693,MW,34310
KS,Meridian Way II,-97.739693,39.416794,MW,34311
KS,Meridian Way II,-97.797195,39.430794,MW,34312
KS,Meridian Way II,-97.79409,39.430992,MW,34313
KS,Meridian Way II,-97.718193,39.418594,MW,34314
KS,Meridian Way II,-97.72039,39.410793,MW,34315
KS,Meridian Way II,-97.736191,39.417393,MW,34316
KS,Meridian Way II,-97.743294,39.414093,MW,34317
KS,Meridian Way II,-97.78669,39.434994,MW,34318
KS,Meridian Way II,-97.727493,39.411392,MW,34319
KS,Meridian Way II,-97.747795,39.413593,MW,34320
KS,Meridian Way II,-97.739189,39.433193,MW,34321
KS,Meridian Way II,-97.773689,39.431194,MW,34322
KS,Meridian Way II,-97.758492,39.435692,MW,34323
KS,Meridian Way II,-97.700691,39.417892,MW,34324
KS,Meridian Way II,-97.73069,39.411293,MW,34325
KS,Meridian Way II,-97.714394,39.419292,MW,34326
CA,Mesa Wind Farm,-116.657242,33.952521999999995,SW,34327
CA,Mesa Wind Farm,-116.656212,33.950829,SW,34328
CA,Mesa Wind Farm,-116.659355,33.956177000000004,SW,34329
CA,Mesa Wind Farm,-116.660385,33.958393,SW,34330
CA,Mesa Wind Farm,-116.661629,33.955814000000004,SW,34331
CA,Mesa Wind Farm,-116.658028,33.948742,SW,34332
CA,Mesa Wind Farm,-116.677765,33.94606,SW,34333
CA,Mesa Wind Farm,-116.660179,33.951553000000004,SW,34334
CA,Mesa Wind Farm,-116.65891299999998,33.952278,SW,34335
CA,Mesa Wind Farm,-116.677689,33.945194,SW,34336
CA,Mesa Wind Farm,-116.661858,33.952667,SW,34337
CA,Mesa Wind Farm,-116.661034,33.959869,SW,34338
CA,Mesa Wind Farm,-116.659691,33.959362,SW,34339
CA,Mesa Wind Farm,-116.660233,33.958408,SW,34340
CA,Mesa Wind Farm,-116.675865,33.94693,SW,34341
CA,Mesa Wind Farm,-116.65229,33.953796000000004,SW,34342
CA,Mesa Wind Farm,-116.658775,33.955139,SW,34343
CA,Mesa Wind Farm,-116.656013,33.951859000000006,SW,34344
CA,Mesa Wind Farm,-116.660645,33.949875,SW,34345
CA,Mesa Wind Farm,-116.652428,33.953129,SW,34346
CA,Mesa Wind Farm,-116.65892,33.956955,SW,34347
CA,Mesa Wind Farm,-116.67617,33.944378,SW,34348
CA,Mesa Wind Farm,-116.65229,33.953995,SW,34349
CA,Mesa Wind Farm,-116.678566,33.9436,SW,34350
CA,Mesa Wind Farm,-116.661057,33.955349,SW,34351
CA,Mesa Wind Farm,-116.674927,33.940578,SW,34352
CA,Mesa Wind Farm,-116.676743,33.946205,SW,34353
CA,Mesa Wind Farm,-116.659309,33.958977000000004,SW,34354
CA,Mesa Wind Farm,-116.679787,33.944695,SW,34355
CA,Mesa Wind Farm,-116.658096,33.949337,SW,34356
CA,Mesa Wind Farm,-116.65618899999998,33.956295000000004,SW,34357
CA,Mesa Wind Farm,-116.656601,33.95047,SW,34358
CA,Mesa Wind Farm,-116.657806,33.958797,SW,34359
CA,Mesa Wind Farm,-116.67498799999998,33.944794,SW,34360
CA,Mesa Wind Farm,-116.657684,33.958690999999995,SW,34361
CA,Mesa Wind Farm,-116.654991,33.953094,SW,34362
CA,Mesa Wind Farm,-116.655655,33.955395,SW,34363
CA,Mesa Wind Farm,-116.676353,33.945225,SW,34364
CA,Mesa Wind Farm,-116.679733,33.945328,SW,34365
CA,Mesa Wind Farm,-116.661125,33.954193,SW,34366
CA,Mesa Wind Farm,-116.658813,33.954792,SW,34367
CA,Mesa Wind Farm,-116.66813700000002,33.944099,SW,34368
CA,Mesa Wind Farm,-116.678825,33.945084,SW,34369
CA,Mesa Wind Farm,-116.65921000000002,33.954044,SW,34370
CA,Mesa Wind Farm,-116.660667,33.949677,SW,34371
CA,Mesa Wind Farm,-116.670303,33.946251000000004,SW,34372
CA,Mesa Wind Farm,-116.65979,33.960495,SW,34373
CA,Mesa Wind Farm,-116.65998799999998,33.956596000000005,SW,34374
CA,Mesa Wind Farm,-116.661186,33.960194,SW,34375
CA,Mesa Wind Farm,-116.659019,33.954262,SW,34376
CA,Mesa Wind Farm,-116.656387,33.956795,SW,34377
CA,Mesa Wind Farm,-116.658691,33.954594,SW,34378
CA,Mesa Wind Farm,-116.659889,33.960194,SW,34379
CA,Mesa Wind Farm,-116.662422,33.951969,SW,34380
CA,Mesa Wind Farm,-116.654884,33.953796000000004,SW,34381
CA,Mesa Wind Farm,-116.65798999999998,33.949963000000004,SW,34382
CA,Mesa Wind Farm,-116.674889,33.940796,SW,34383
CA,Mesa Wind Farm,-116.658142,33.949585,SW,34384
CA,Mesa Wind Farm,-116.659409,33.959061,SW,34385
CA,Mesa Wind Farm,-116.675591,33.946594,SW,34386
CA,Mesa Wind Farm,-116.659157,33.953938,SW,34387
